Timepoint,Date,Tank,Temp,ImageID,Stick,StickID,Species,Position,FragID,Genotype,Reef,CoralID,Area,MeanGrey,CalibratedMeanGrey
0,11/01/2022,AC4,Ambient,_1111881,1,AC4_1,A. hyacinthus,8,AhyaArlington1,Arlington1,Arlington,AC4_1_8,207.598,66.04,4.506
0,11/01/2022,AC4,Ambient,_1111881,1,AC4_1,A. hyacinthus,9,AhyaWood8,Wood8,Wood,AC4_1_9,338.086,76.245,4.104
0,11/01/2022,AC4,Ambient,_1111881,1,AC4_1,A. hyacinthus,10,AhyaPalms5,Palms5,Palms,AC4_1_10,210.944,76.306,4.101
0,11/01/2022,AC4,Ambient,_1111881,1,AC4_1,A. hyacinthus,11,AhyaPalms16,Palms16,Palms,AC4_1_11,259.913,70.216,4.341
0,11/01/2022,AC4,Ambient,_1111883,2,AC4_2,P. lutea,1,PlutMartin14,Martin14,Martin,AC4_2_1,311.849,65.554,4.542
0,11/01/2022,AC4,Ambient,_1111883,2,AC4_2,P. lutea,3,PlutMartin4,Martin4,Martin,AC4_2_3,326.195,59.977,4.76
0,11/01/2022,AC4,Ambient,_1111883,2,AC4_2,P. lutea,4,PlutPalms1,Palms1,Palms,AC4_2_4,259.84,66.619,4.5
0,11/01/2022,AC4,Ambient,_1111883,2,AC4_2,P. lutea,5,PlutWood14,Wood14,Wood,AC4_2_5,351.504,70.447,4.35
0,11/01/2022,AC4,Ambient,_1111883,2,AC4_2,P. lutea,6,PlutWood29,Wood29,Wood,AC4_2_6,119.427,101.487,3.135
0,11/01/2022,AC4,Ambient,_1111883,2,AC4_2,P. lutea,7,PlutDavies9,Davies9,Davies,AC4_2_7,232.675,77.543,4.073
0,11/01/2022,AC4,Ambient,_1111883,2,AC4_2,P. lutea,8,PlutPalms17,Palms17,Palms,AC4_2_8,306.636,NA,3.752
0,11/01/2022,AC4,Ambient,_1111883,2,AC4_2,P. lutea,9,PlutPalms23,Palms23,Palms,AC4_2_9,454.815,NA,4.749
0,11/01/2022,AC4,Ambient,_1111883,2,AC4_2,P. lutea,10,PlutPalms20,Palms20,Palms,AC4_2_10,329.662,NA,4.188
0,11/01/2022,AC4,Ambient,_1111884,3,AC4_3,A. hyacinthus,1,AhyaMartin3,Martin3,Martin,AC4_3_1,259.107,77.586,4.018
0,11/01/2022,AC4,Ambient,_1111884,3,AC4_3,A. hyacinthus,3,AhyaDavies18,Davies18,Davies,AC4_3_3,567.892,94.231,3.366
0,11/01/2022,AC4,Ambient,_1111884,3,AC4_3,A. hyacinthus,4,AhyaDavies14,Davies14,Davies,AC4_3_4,300.495,95.556,3.314
0,11/01/2022,AC4,Ambient,_1111884,3,AC4_3,A. hyacinthus,5,AhyaWood16,Wood16,Wood,AC4_3_5,262.587,82.513,3.825
0,11/01/2022,AC4,Ambient,_1111884,3,AC4_3,A. hyacinthus,6,AhyaArlington9,Arlington9,Arlington,AC4_3_6,309.102,87.87,3.615
0,11/01/2022,AC4,Ambient,_1111884,3,AC4_3,A. hyacinthus,7,AhyaWood5A,Wood5A,Wood,AC4_3_7,343.275,92.814,3.421
0,11/01/2022,AC4,Ambient,_1111884,3,AC4_3,A. hyacinthus,8,AhyaPalms10,Palms10,Palms,AC4_3_8,165.857,69.759,4.325
0,11/01/2022,AC4,Ambient,_1111884,3,AC4_3,A. hyacinthus,9,AhyaArlington6,Arlington6,Arlington,AC4_3_9,307.222,83.415,3.79
0,11/01/2022,AC4,Ambient,_1111884,3,AC4_3,A. hyacinthus,10,AhyaArlington10,Arlington10,Arlington,AC4_3_10,224.776,105.552,2.922
0,11/01/2022,AC4,Ambient,_1111886,4,AC4_4,P. lutea,1,PlutWood13,Wood13,Wood,AC4_4_1,445.06,66.343,4.529
0,11/01/2022,AC4,Ambient,_1111886,4,AC4_4,P. lutea,2,PlutPalms3,Palms3,Palms,AC4_4_2,268.008,NA,4.877
0,11/01/2022,AC4,Ambient,_1111886,4,AC4_4,P. lutea,5,PlutArlington19,Arlington19,Arlington,AC4_4_5,246.044,81.257,3.946
0,11/01/2022,AC4,Ambient,_1111886,4,AC4_4,P. lutea,6,PlutArlington6,Arlington6,Arlington,AC4_4_6,261.415,73.02,4.268
0,11/01/2022,AC4,Ambient,_1111886,4,AC4_4,P. lutea,7,PlutMartin19,Martin19,Martin,AC4_4_7,392.452,57.661,4.868
0,11/01/2022,AC4,Ambient,_1111886,4,AC4_4,P. lutea,8,PlutPalms4,Palms4,Palms,AC4_4_8,349.929,65.419,4.565
0,11/01/2022,AC4,Ambient,_1111886,4,AC4_4,P. lutea,9,PlutMartin18,Martin18,Martin,AC4_4_9,538.823,50.378,5.153
0,11/01/2022,AC4,Ambient,_1111886,4,AC4_4,P. lutea,10,PlutDavies18,Davies18,Davies,AC4_4_10,297.724,86.36,3.746
0,11/01/2022,AC4,Ambient,_1111886,4,AC4_4,P. lutea,11,PlutArlington12,Arlington12,Arlington,AC4_4_11,353.543,52.896,5.054
0,11/01/2022,AC4,Ambient,_1111887,5,AC4_5,A. hyacinthus,1,AhyaMartin13,Martin13,Martin,AC4_5_1,308.651,76.171,4.1
0,11/01/2022,AC4,Ambient,_1111887,5,AC4_5,A. hyacinthus,3,AhyaArlington8,Arlington8,Arlington,AC4_5_3,331.506,76.939,4.07
0,11/01/2022,AC4,Ambient,_1111887,5,AC4_5,A. hyacinthus,4,AhyaDavies9,Davies9,Davies,AC4_5_4,475.264,80.996,3.911
0,11/01/2022,AC4,Ambient,_1111887,5,AC4_5,A. hyacinthus,6,AhyaPalms4,Palms4,Palms,AC4_5_6,283.83,76.176,4.1
0,11/01/2022,AC4,Ambient,_1111887,5,AC4_5,A. hyacinthus,7,AhyaDavies15,Davies15,Davies,AC4_5_7,411.632,77.299,4.056
0,11/01/2022,AC4,Ambient,_1111887,5,AC4_5,A. hyacinthus,8,AhyaMartin12,Martin12,Martin,AC4_5_8,340.406,78.247,4.019
0,11/01/2022,AC4,Ambient,_1111887,5,AC4_5,A. hyacinthus,9,AhyaDavies16,Davies16,Davies,AC4_5_9,371.673,81.229,3.904
0,11/01/2022,AC4,Ambient,_1111887,5,AC4_5,A. hyacinthus,10,AhyaMartin17,Martin17,Martin,AC4_5_10,183.584,85.854,3.722
0,11/01/2022,AC4,Ambient,_1111887,5,AC4_5,A. hyacinthus,11,AhyaMartin11,Martin11,Martin,AC4_5_11,383.259,68.562,4.269
0,11/01/2022,AC4,Ambient,_1111889,6,AC4_6,P. lutea,1,PlutArlington1,Arlington1,Arlington,AC4_6_1,230.795,47.971,5.237
0,11/01/2022,AC4,Ambient,_1111889,6,AC4_6,P. lutea,2,PlutArlington16,Arlington16,Arlington,AC4_6_2,310.629,55.406,4.943
0,11/01/2022,AC4,Ambient,_1111889,6,AC4_6,P. lutea,3,PlutMartin32,Martin32,Martin,AC4_6_3,300.276,59.609,4.778
0,11/01/2022,AC4,Ambient,_1111889,6,AC4_6,P. lutea,4,PlutDavies3,Davies3,Davies,AC4_6_4,377.337,67.64,4.461
0,11/01/2022,AC4,Ambient,_1111889,6,AC4_6,P. lutea,5,PlutDavies7,Davies7,Davies,AC4_6_5,160.827,85.341,3.762
0,11/01/2022,AC4,Ambient,_1111889,6,AC4_6,P. lutea,6,PlutWood4,Wood4,Wood,AC4_6_6,133.821,89.443,3.601
0,11/01/2022,AC4,Ambient,_1111889,6,AC4_6,P. lutea,7,PlutMartin36,Martin36,Martin,AC4_6_7,239.793,NA,3.715
0,11/01/2022,AC4,Ambient,_1111889,6,AC4_6,P. lutea,8,PlutDavies10,Davies10,Davies,AC4_6_8,288.396,83.525,3.834
0,11/01/2022,AC4,Ambient,_1111889,6,AC4_6,P. lutea,9,PlutArlington9,Arlington9,Arlington,AC4_6_9,273.148,85.778,3.745
0,11/01/2022,AC4,Ambient,_1111889,6,AC4_6,P. lutea,10,PlutWood20,Wood20,Wood,AC4_6_10,334.399,NA,4.416
0,11/01/2022,AC4,Ambient,_1111889,6,AC4_6,P. lutea,11,PlutDavies1,Davies1,Davies,AC4_6_11,190.763,NA,4.039
0,11/01/2022,AC5,Ambient,_1111899,1,AC5_1,A. hyacinthus,1,AhyaPalms16,Palms16,Palms,AC5_1_1,221.48,68.758,4.318
0,11/01/2022,AC5,Ambient,_1111899,1,AC5_1,A. hyacinthus,3,AhyaDavies15,Davies15,Davies,AC5_1_3,289.983,70.345,4.254
0,11/01/2022,AC5,Ambient,_1111899,1,AC5_1,A. hyacinthus,4,AhyaArlington10,Arlington10,Arlington,AC5_1_4,228.378,82.56,3.761
0,11/01/2022,AC5,Ambient,_1111899,1,AC5_1,A. hyacinthus,5,AhyaMartin3,Martin3,Martin,AC5_1_5,247.533,80.026,3.864
0,11/01/2022,AC5,Ambient,_1111899,1,AC5_1,A. hyacinthus,6,AhyaWood17,Wood17,Wood,AC5_1_6,345.79,84.799,3.671
0,11/01/2022,AC5,Ambient,_1111899,1,AC5_1,A. hyacinthus,7,AhyaPalms6,Palms6,Palms,AC5_1_7,357.364,66.822,4.397
0,11/01/2022,AC5,Ambient,_1111899,1,AC5_1,A. hyacinthus,8,AhyaPalms5,Palms5,Palms,AC5_1_8,213.056,67.123,4.384
0,11/01/2022,AC5,Ambient,_1111899,1,AC5_1,A. hyacinthus,10,AhyaDavies18,Davies18,Davies,AC5_1_10,382.819,99.381,3.074
0,11/01/2022,AC5,Ambient,_1111899,1,AC5_1,A. hyacinthus,11,AhyaDavies12,Davies12,Davies,AC5_1_11,258.68,86.554,3.6
0,11/01/2022,AC5,Ambient,_1111901,2,AC5_2,P. lutea,1,PlutDavies7,Davies7,Davies,AC5_2_1,347.658,NA,4.61
0,11/01/2022,AC5,Ambient,_1111901,2,AC5_2,P. lutea,2,PlutDavies1,Davies1,Davies,AC5_2_2,347.487,NA,4.802
0,11/01/2022,AC5,Ambient,_1111901,2,AC5_2,P. lutea,4,PlutPalms4,Palms4,Palms,AC5_2_4,417.7,NA,4.624
0,11/01/2022,AC5,Ambient,_1111901,2,AC5_2,P. lutea,6,PlutWood4,Wood4,Wood,AC5_2_6,253.491,NA,3.909
0,11/01/2022,AC5,Ambient,_1111901,2,AC5_2,P. lutea,7,PlutMartin14,Martin14,Martin,AC5_2_7,353.836,NA,4.544
0,11/01/2022,AC5,Ambient,_1111901,2,AC5_2,P. lutea,9,PlutArlington1,Arlington1,Arlington,AC5_2_9,291.18,NA,4.696
0,11/01/2022,AC5,Ambient,_1111901,2,AC5_2,P. lutea,10,PlutArlington9,Arlington9,Arlington,AC5_2_10,227.133,NA,4.175
0,11/01/2022,AC5,Ambient,_1111901,2,AC5_2,P. lutea,11,PlutMartin19,Martin19,Martin,AC5_2_11,429.982,NA,5.385
0,11/01/2022,AC5,Ambient,_1111902,3,AC5_3,A. hyacinthus,1,AhyaPalms3,Palms3,Palms,AC5_3_1,356.827,45.85,5.088
0,11/01/2022,AC5,Ambient,_1111902,3,AC5_3,A. hyacinthus,2,AhyaMartin11,Martin11,Martin,AC5_3_2,305.989,69.67,4.324
0,11/01/2022,AC5,Ambient,_1111902,3,AC5_3,A. hyacinthus,3,AhyaArlington1,Arlington1,Arlington,AC5_3_3,339.014,60.75,4.677
0,11/01/2022,AC5,Ambient,_1111902,3,AC5_3,A. hyacinthus,5,AhyaArlington6,Arlington6,Arlington,AC5_3_5,218.892,80.901,3.881
0,11/01/2022,AC5,Ambient,_1111902,3,AC5_3,A. hyacinthus,6,AhyaDavies9,Davies9,Davies,AC5_3_6,294.782,86.646,3.654
0,11/01/2022,AC5,Ambient,_1111902,3,AC5_3,A. hyacinthus,8,AhyaWood5A,Wood5A,Wood,AC5_3_8,349.636,100.426,3.11
0,11/01/2022,AC5,Ambient,_1111902,3,AC5_3,A. hyacinthus,9,AhyaMartin13,Martin13,Martin,AC5_3_9,284.88,67.948,4.392
0,11/01/2022,AC5,Ambient,_1111902,3,AC5_3,A. hyacinthus,10,AhyaPalms10,Palms10,Palms,AC5_3_10,252.454,75.515,4.094
0,11/01/2022,AC5,Ambient,_1111902,3,AC5_3,A. hyacinthus,11,AhyaWood8,Wood8,Wood,AC5_3_11,377.264,59.273,4.735
0,11/01/2022,AC5,Ambient,_1111904,4,AC5_4,P. lutea,1,PlutPalms23,Palms23,Palms,AC5_4_1,360.941,NA,4.945
0,11/01/2022,AC5,Ambient,_1111904,4,AC5_4,P. lutea,2,PlutMartin18,Martin18,Martin,AC5_4_2,269.985,NA,3.595
0,11/01/2022,AC5,Ambient,_1111904,4,AC5_4,P. lutea,3,PlutWood29,Wood29,Wood,AC5_4_3,266.994,NA,3.079
0,11/01/2022,AC5,Ambient,_1111904,4,AC5_4,P. lutea,4,PlutWood14,Wood14,Wood,AC5_4_4,263.393,NA,3.843
0,11/01/2022,AC5,Ambient,_1111904,4,AC5_4,P. lutea,5,PlutMartin36,Martin36,Martin,AC5_4_5,427.735,NA,4.319
0,11/01/2022,AC5,Ambient,_1111904,4,AC5_4,P. lutea,6,PlutDavies3,Davies3,Davies,AC5_4_6,361.283,NA,3.556
0,11/01/2022,AC5,Ambient,_1111904,4,AC5_4,P. lutea,7,PlutPalms3,Palms3,Palms,AC5_4_7,252.026,NA,4.037
0,11/01/2022,AC5,Ambient,_1111904,4,AC5_4,P. lutea,8,PlutArlington6,Arlington6,Arlington,AC5_4_8,296.601,NA,4.371
0,11/01/2022,AC5,Ambient,_1111904,4,AC5_4,P. lutea,9,PlutPalms20,Palms20,Palms,AC5_4_9,302.827,NA,3.765
0,11/01/2022,AC5,Ambient,_1111904,4,AC5_4,P. lutea,10,PlutArlington12,Arlington12,Arlington,AC5_4_10,330.663,NA,4.388
0,11/01/2022,AC5,Ambient,_1111904,4,AC5_4,P. lutea,11,PlutDavies18,Davies18,Davies,AC5_4_11,249.829,NA,4.038
0,11/01/2022,AC5,Ambient,_1111905,5,AC5_5,A. hyacinthus,2,AhyaArlington8,Arlington8,Arlington,AC5_5_2,158.019,96.706,3.269
0,11/01/2022,AC5,Ambient,_1111905,5,AC5_5,A. hyacinthus,3,AhyaWood16,Wood16,Wood,AC5_5_3,182.277,80.038,3.927
0,11/01/2022,AC5,Ambient,_1111905,5,AC5_5,A. hyacinthus,4,AhyaMartin17,Martin17,Martin,AC5_5_4,290.972,99.813,3.146
0,11/01/2022,AC5,Ambient,_1111905,5,AC5_5,A. hyacinthus,5,AhyaArlington9,Arlington9,Arlington,AC5_5_5,215.021,81.565,3.867
0,11/01/2022,AC5,Ambient,_1111905,5,AC5_5,A. hyacinthus,6,AhyaArlington11,Arlington11,Arlington,AC5_5_6,218,79.021,3.967
0,11/01/2022,AC5,Ambient,_1111905,5,AC5_5,A. hyacinthus,7,AhyaDavies16,Davies16,Davies,AC5_5_7,207.672,82.198,3.842
0,11/01/2022,AC5,Ambient,_1111905,5,AC5_5,A. hyacinthus,8,AhyaMartin12,Martin12,Martin,AC5_5_8,254.419,85.428,3.714
0,11/01/2022,AC5,Ambient,_1111905,5,AC5_5,A. hyacinthus,9,AhyaPalms4,Palms4,Palms,AC5_5_9,176.661,67.613,4.417
0,11/01/2022,AC5,Ambient,_1111905,5,AC5_5,A. hyacinthus,10,AhyaWood7A,Wood7A,Wood,AC5_5_10,149.607,91.145,3.488
0,11/01/2022,AC5,Ambient,_1111905,5,AC5_5,A. hyacinthus,11,AhyaDavies14,Davies14,Davies,AC5_5_11,336.768,77.787,4.016
0,11/01/2022,AC5,Ambient,_1111907,6,AC5_6,P. lutea,1,PlutMartin4,Martin4,Martin,AC5_6_1,416.235,NA,5.209
0,11/01/2022,AC5,Ambient,_1111907,6,AC5_6,P. lutea,2,PlutWood13,Wood13,Wood,AC5_6_2,212.677,NA,2.557
0,11/01/2022,AC5,Ambient,_1111907,6,AC5_6,P. lutea,3,PlutPalms17,Palms17,Palms,AC5_6_3,414.696,NA,4.416
0,11/01/2022,AC5,Ambient,_1111907,6,AC5_6,P. lutea,4,PlutPalms1,Palms1,Palms,AC5_6_4,264.504,NA,4.423
0,11/01/2022,AC5,Ambient,_1111907,6,AC5_6,P. lutea,5,PlutMartin32,Martin32,Martin,AC5_6_5,432.668,NA,5.197
0,11/01/2022,AC5,Ambient,_1111907,6,AC5_6,P. lutea,7,PlutArlington16,Arlington16,Arlington,AC5_6_7,236.619,NA,4.509
0,11/01/2022,AC5,Ambient,_1111907,6,AC5_6,P. lutea,8,PlutArlington19,Arlington19,Arlington,AC5_6_8,264.846,NA,4.366
0,11/01/2022,AC5,Ambient,_1111907,6,AC5_6,P. lutea,9,PlutDavies10,Davies10,Davies,AC5_6_9,230.466,NA,4.253
0,11/01/2022,AC5,Ambient,_1111907,6,AC5_6,P. lutea,10,PlutDavies9,Davies9,Davies,AC5_6_10,275.418,NA,5.679
0,11/01/2022,AC6,Ambient,_1111908,1,AC6_1,A. hyacinthus,1,AhyaPalms6,Palms6,Palms,AC6_1_1,340.149,45.841,5.514
0,11/01/2022,AC6,Ambient,_1111908,1,AC6_1,A. hyacinthus,2,AhyaWood5A,Wood5A,Wood,AC6_1_2,175.147,80.55,4.082
0,11/01/2022,AC6,Ambient,_1111908,1,AC6_1,A. hyacinthus,3,AhyaPalms4,Palms4,Palms,AC6_1_3,353.176,69.25,4.548
0,11/01/2022,AC6,Ambient,_1111908,1,AC6_1,A. hyacinthus,4,AhyaWood8,Wood8,Wood,AC6_1_4,241.222,80.88,4.068
0,11/01/2022,AC6,Ambient,_1111908,1,AC6_1,A. hyacinthus,5,AhyaMartin12,Martin12,Martin,AC6_1_5,294.354,75.276,4.3
0,11/01/2022,AC6,Ambient,_1111908,1,AC6_1,A. hyacinthus,6,AhyaWood7A,Wood7A,Wood,AC6_1_6,136.36,87.034,3.815
0,11/01/2022,AC6,Ambient,_1111908,1,AC6_1,A. hyacinthus,8,AhyaWood17,Wood17,Wood,AC6_1_8,300.129,86.311,3.844
0,11/01/2022,AC6,Ambient,_1111908,1,AC6_1,A. hyacinthus,9,AhyaMartin13,Martin13,Martin,AC6_1_9,448.002,81.436,4.045
0,11/01/2022,AC6,Ambient,_1111908,1,AC6_1,A. hyacinthus,10,AhyaArlington6,Arlington6,Arlington,AC6_1_10,197.88,68.088,4.596
0,11/01/2022,AC6,Ambient,_1111908,1,AC6_1,A. hyacinthus,11,AhyaArlington8,Arlington8,Arlington,AC6_1_11,265.102,59.848,4.936
0,11/01/2022,AC6,Ambient,_1111910,2,AC6_2,P. lutea,1,PlutMartin4,Martin4,Martin,AC6_2_1,322.825,NA,5.112
0,11/01/2022,AC6,Ambient,_1111910,2,AC6_2,P. lutea,2,PlutMartin36,Martin36,Martin,AC6_2_2,400.73,NA,5.753
0,11/01/2022,AC6,Ambient,_1111910,2,AC6_2,P. lutea,3,PlutWood13,Wood13,Wood,AC6_2_3,285.857,NA,5.411
0,11/01/2022,AC6,Ambient,_1111910,2,AC6_2,P. lutea,4,PlutWood14,Wood14,Wood,AC6_2_4,193.876,NA,5.217
0,11/01/2022,AC6,Ambient,_1111910,2,AC6_2,P. lutea,5,PlutArlington12,Arlington12,Arlington,AC6_2_5,250.097,NA,5.192
0,11/01/2022,AC6,Ambient,_1111910,2,AC6_2,P. lutea,6,PlutWood6,Wood6,Wood,AC6_2_6,221.004,NA,5.336
0,11/01/2022,AC6,Ambient,_1111910,2,AC6_2,P. lutea,7,PlutArlington16,Arlington16,Arlington,AC6_2_7,161.51,NA,5.057
0,11/01/2022,AC6,Ambient,_1111910,2,AC6_2,P. lutea,8,PlutWood20,Wood20,Wood,AC6_2_8,162.304,NA,4.556
0,11/01/2022,AC6,Ambient,_1111910,2,AC6_2,P. lutea,9,PlutMartin14,Martin14,Martin,AC6_2_9,329.296,NA,5.011
0,11/01/2022,AC6,Ambient,_1111910,2,AC6_2,P. lutea,10,PlutPalms3,Palms3,Palms,AC6_2_10,274.637,NA,5.596
0,11/01/2022,AC6,Ambient,_1111910,2,AC6_2,P. lutea,11,PlutDavies7,Davies7,Davies,AC6_2_11,243.297,NA,4.793
0,11/01/2022,AC6,Ambient,_1111911,3,AC6_3,A. hyacinthus,2,AhyaArlington1,Arlington1,Arlington,AC6_3_2,428.297,65.531,4.606
0,11/01/2022,AC6,Ambient,_1111911,3,AC6_3,A. hyacinthus,3,AhyaArlington11,Arlington11,Arlington,AC6_3_3,262.135,77.436,4.104
0,11/01/2022,AC6,Ambient,_1111911,3,AC6_3,A. hyacinthus,4,AhyaPalms5,Palms5,Palms,AC6_3_4,191.349,63.929,4.674
0,11/01/2022,AC6,Ambient,_1111911,3,AC6_3,A. hyacinthus,6,AhyaDavies9,Davies9,Davies,AC6_3_6,227.719,93.358,3.432
0,11/01/2022,AC6,Ambient,_1111911,3,AC6_3,A. hyacinthus,7,AhyaMartin11,Martin11,Martin,AC6_3_7,194.266,84.474,3.807
0,11/01/2022,AC6,Ambient,_1111911,3,AC6_3,A. hyacinthus,8,AhyaDavies14,Davies14,Davies,AC6_3_8,308.834,94.618,3.379
0,11/01/2022,AC6,Ambient,_1111911,3,AC6_3,A. hyacinthus,9,AhyaArlington9,Arlington9,Arlington,AC6_3_9,165.38,83.206,3.861
0,11/01/2022,AC6,Ambient,_1111911,3,AC6_3,A. hyacinthus,10,AhyaPalms3,Palms3,Palms,AC6_3_10,285.393,76.716,4.134
0,11/01/2022,AC6,Ambient,_1111911,3,AC6_3,A. hyacinthus,11,AhyaDavies16,Davies16,Davies,AC6_3_11,442.594,74.875,4.212
0,11/01/2022,AC6,Ambient,_1111913,4,AC6_4,P. lutea,1,PlutMartin18,Martin18,Martin,AC6_4_1,295.807,NA,4.721
0,11/01/2022,AC6,Ambient,_1111913,4,AC6_4,P. lutea,2,PlutDavies10,Davies10,Davies,AC6_4_2,298.53,NA,4.646
0,11/01/2022,AC6,Ambient,_1111913,4,AC6_4,P. lutea,3,PlutArlington1,Arlington1,Arlington,AC6_4_3,257.02,NA,4.664
0,11/01/2022,AC6,Ambient,_1111913,4,AC6_4,P. lutea,4,PlutArlington19,Arlington19,Arlington,AC6_4_4,589.978,NA,4.93
0,11/01/2022,AC6,Ambient,_1111913,4,AC6_4,P. lutea,5,PlutArlington6,Arlington6,Arlington,AC6_4_5,268.447,NA,4.83
0,11/01/2022,AC6,Ambient,_1111913,4,AC6_4,P. lutea,6,PlutPalms1,Palms1,Palms,AC6_4_6,250.488,NA,4.144
0,11/01/2022,AC6,Ambient,_1111913,4,AC6_4,P. lutea,7,PlutDavies3,Davies3,Davies,AC6_4_7,127.887,NA,3.508
0,11/01/2022,AC6,Ambient,_1111913,4,AC6_4,P. lutea,8,PlutPalms4,Palms4,Palms,AC6_4_8,309.957,NA,4.492
0,11/01/2022,AC6,Ambient,_1111913,4,AC6_4,P. lutea,10,PlutDavies1,Davies1,Davies,AC6_4_10,111.808,NA,3.301
0,11/01/2022,AC6,Ambient,_1111913,4,AC6_4,P. lutea,11,PlutDavies18,Davies18,Davies,AC6_4_11,220.161,NA,4.266
0,11/01/2022,AC6,Ambient,_1111914,5,AC6_5,A. hyacinthus,1,AhyaMartin17,Martin17,Martin,AC6_5_1,324.656,92.329,3.483
0,11/01/2022,AC6,Ambient,_1111914,5,AC6_5,A. hyacinthus,2,AhyaPalms10,Palms10,Palms,AC6_5_2,213.849,65.28,4.635
0,11/01/2022,AC6,Ambient,_1111914,5,AC6_5,A. hyacinthus,4,AhyaDavies12,Davies12,Davies,AC6_5_4,251.343,103.051,3.026
0,11/01/2022,AC6,Ambient,_1111914,5,AC6_5,A. hyacinthus,5,AhyaArlington10,Arlington10,Arlington,AC6_5_5,197.612,140.164,1.445
0,11/01/2022,AC6,Ambient,_1111914,5,AC6_5,A. hyacinthus,6,AhyaDavies18,Davies18,Davies,AC6_5_6,329.137,109.571,2.748
0,11/01/2022,AC6,Ambient,_1111914,5,AC6_5,A. hyacinthus,7,AhyaWood16,Wood16,Wood,AC6_5_7,233.274,99.911,3.16
0,11/01/2022,AC6,Ambient,_1111914,5,AC6_5,A. hyacinthus,8,AhyaDavies15,Davies15,Davies,AC6_5_8,215.314,77.9,4.097
0,11/01/2022,AC6,Ambient,_1111914,5,AC6_5,A. hyacinthus,10,AhyaPalms16,Palms16,Palms,AC6_5_10,226.779,81.717,3.935
0,11/01/2022,AC6,Ambient,_1111914,5,AC6_5,A. hyacinthus,11,AhyaMartin3,Martin3,Martin,AC6_5_11,256.629,77.631,4.109
0,11/01/2022,AC6,Ambient,_1111916,6,AC6_6,P. lutea,1,PlutWood4,Wood4,Wood,AC6_6_1,374.835,NA,5.081
0,11/01/2022,AC6,Ambient,_1111916,6,AC6_6,P. lutea,2,PlutMartin32,Martin32,Martin,AC6_6_2,468.256,NA,5.745
0,11/01/2022,AC6,Ambient,_1111916,6,AC6_6,P. lutea,3,PlutMartin19,Martin19,Martin,AC6_6_3,352.859,NA,4.51
0,11/01/2022,AC6,Ambient,_1111916,6,AC6_6,P. lutea,5,PlutArlington9,Arlington9,Arlington,AC6_6_5,303.828,NA,4.984
0,11/01/2022,AC6,Ambient,_1111916,6,AC6_6,P. lutea,6,PlutDavies9,Davies9,Davies,AC6_6_6,334.265,NA,5.543
0,11/01/2022,AC6,Ambient,_1111916,6,AC6_6,P. lutea,7,PlutPalms23,Palms23,Palms,AC6_6_7,257.484,NA,4.306
0,11/01/2022,AC6,Ambient,_1111916,6,AC6_6,P. lutea,8,PlutPalms20,Palms20,Palms,AC6_6_8,250.427,NA,3.885
0,11/01/2022,AC6,Ambient,_1111916,6,AC6_6,P. lutea,9,PlutPalms17,Palms17,Palms,AC6_6_9,248.828,NA,3.854
0,11/01/2022,AC6,Ambient,_1111916,6,AC6_6,P. lutea,11,PlutWood29,Wood29,Wood,AC6_6_11,323.851,NA,4.589
0,11/01/2022,AR1,Hot,_1111818,1,AR1_1,A. hyacinthus,1,AhyaPalms4,Palms4,Palms,AR1_1_1,221.26,61.688,4.583
0,11/01/2022,AR1,Hot,_1111818,1,AR1_1,A. hyacinthus,2,AhyaDavies16,Davies16,Davies,AR1_1_2,337.036,88.163,3.338
0,11/01/2022,AR1,Hot,_1111818,1,AR1_1,A. hyacinthus,3,AhyaPalms16,Palms16,Palms,AR1_1_3,184.475,87.177,3.584
0,11/01/2022,AR1,Hot,_1111818,1,AR1_1,A. hyacinthus,4,AhyaArlington11,Arlington11,Arlington,AR1_1_4,243.541,65.98,4.415
0,11/01/2022,AR1,Hot,_1111818,1,AR1_1,A. hyacinthus,5,AhyaPalms6,Palms6,Palms,AR1_1_5,163.989,55.215,4.199
0,11/01/2022,AR1,Hot,_1111818,1,AR1_1,A. hyacinthus,6,AhyaMartin12,Martin12,Martin,AR1_1_6,271.646,80.106,3.862
0,11/01/2022,AR1,Hot,_1111818,1,AR1_1,A. hyacinthus,7,AhyaArlington9,Arlington9,Arlington,AR1_1_7,233.896,85.394,3.654
0,11/01/2022,AR1,Hot,_1111818,1,AR1_1,A. hyacinthus,8,AhyaPalms10,Palms10,Palms,AR1_1_8,179.799,74.45,4.083
0,11/01/2022,AR1,Hot,_1111818,1,AR1_1,A. hyacinthus,9,AhyaArlington10,Arlington10,Arlington,AR1_1_9,238.243,104.781,2.558
0,11/01/2022,AR1,Hot,_1111818,1,AR1_1,A. hyacinthus,10,AhyaWood17,Wood17,Wood,AR1_1_10,250.903,98.27,3.15
0,11/01/2022,AR1,Hot,_1111818,1,AR1_1,A. hyacinthus,11,AhyaWood5A,Wood5A,Wood,AR1_1_11,201.116,100.056,3.08
0,11/01/2022,AR1,Hot,_1111820,2,AR1_2,P. lutea,1,PlutMartin19,Martin19,Martin,AR1_2_1,313.901,NA,5.277
0,11/01/2022,AR1,Hot,_1111820,2,AR1_2,P. lutea,3,PlutPalms1,Palms1,Palms,AR1_2_3,230.282,NA,4.334
