No,Family,Cone,Cross,popcross,Mom,Dad,RegionCross2,RegionCross,Breed,StartPos,Rack,DevicePos,DeviceNo,PlugPosition,IndID,RecruitsStart,RecruitsEnd,RecruitsDead,SurvivalPerc,Notes,Survival
157,Davies,Rm3Davies,DaviesBulk,DAxDA,Davies,Davies,CentralxCentral,CentralxCentral,CentralPure,A2,1,6,75,3,1.6.3,37,3,34,8.108108108,,0
158,Davies,Rm3Davies,DaviesBulk,DAxDA,Davies,Davies,CentralxCentral,CentralxCentral,CentralPure,A2,1,6,75,3,1.6.3,37,3,34,8.108108108,,0
159,Davies,Rm3Davies,DaviesBulk,DAxDA,Davies,Davies,CentralxCentral,CentralxCentral,CentralPure,A2,1,6,75,3,1.6.3,37,3,34,8.108108108,,0
160,Davies,Rm3Davies,DaviesBulk,DAxDA,Davies,Davies,CentralxCentral,CentralxCentral,CentralPure,A2,1,6,75,3,1.6.3,37,3,34,8.108108108,,0
161,Davies,Rm3Davies,DaviesBulk,DAxDA,Davies,Davies,CentralxCentral,CentralxCentral,CentralPure,A2,1,6,75,3,1.6.3,37,3,34,8.108108108,,0
162,Davies,Rm3Davies,DaviesBulk,DAxDA,Davies,Davies,CentralxCentral,CentralxCentral,CentralPure,A2,1,6,75,3,1.6.3,37,3,34,8.108108108,,0
163,Davies,Rm3Davies,DaviesBulk,DAxDA,Davies,Davies,CentralxCentral,CentralxCentral,CentralPure,A2,1,6,75,3,1.6.3,37,3,34,8.108108108,,0
164,Davies,Rm3Davies,DaviesBulk,DAxDA,Davies,Davies,CentralxCentral,CentralxCentral,CentralPure,A2,1,6,75,3,1.6.3,37,3,34,8.108108108,,0
165,Davies,Rm3Davies,DaviesBulk,DAxDA,Davies,Davies,CentralxCentral,CentralxCentral,CentralPure,A2,1,6,75,3,1.6.3,37,3,34,8.108108108,,0
166,Davies,Rm3Davies,DaviesBulk,DAxDA,Davies,Davies,CentralxCentral,CentralxCentral,CentralPure,A2,1,6,75,3,1.6.3,37,3,34,8.108108108,,0
167,Davies,Rm3Davies,DaviesBulk,DAxDA,Davies,Davies,CentralxCentral,CentralxCentral,CentralPure,A2,1,6,75,3,1.6.3,37,3,34,8.108108108,,0
168,Davies,Rm3Davies,DaviesBulk,DAxDA,Davies,Davies,CentralxCentral,CentralxCentral,CentralPure,A2,1,6,75,3,1.6.3,37,3,34,8.108108108,,0
169,Davies,Rm3Davies,DaviesBulk,DAxDA,Davies,Davies,CentralxCentral,CentralxCentral,CentralPure,A2,1,6,75,3,1.6.3,37,3,34,8.108108108,,0
170,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,A2,1,7,79,1,1.7.1,26,12,14,46.15384615,,1
171,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,A2,1,7,79,1,1.7.1,26,12,14,46.15384615,,1
172,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,A2,1,7,79,1,1.7.1,26,12,14,46.15384615,,1
173,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,A2,1,7,79,1,1.7.1,26,12,14,46.15384615,,1
174,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,A2,1,7,79,1,1.7.1,26,12,14,46.15384615,,1
175,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,A2,1,7,79,1,1.7.1,26,12,14,46.15384615,,1
176,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,A2,1,7,79,1,1.7.1,26,12,14,46.15384615,,1
177,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,A2,1,7,79,1,1.7.1,26,12,14,46.15384615,,1
178,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,A2,1,7,79,1,1.7.1,26,12,14,46.15384615,,1
179,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,A2,1,7,79,1,1.7.1,26,12,14,46.15384615,,1
180,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,A2,1,7,79,1,1.7.1,26,12,14,46.15384615,,1
181,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,A2,1,7,79,1,1.7.1,26,12,14,46.15384615,,1
182,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,A2,1,7,79,1,1.7.1,26,12,14,46.15384615,,0
183,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,A2,1,7,79,1,1.7.1,26,12,14,46.15384615,,0
184,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,A2,1,7,79,1,1.7.1,26,12,14,46.15384615,,0
185,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,A2,1,7,79,1,1.7.1,26,12,14,46.15384615,,0
186,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,A2,1,7,79,1,1.7.1,26,12,14,46.15384615,,0
187,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,A2,1,7,79,1,1.7.1,26,12,14,46.15384615,,0
188,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,A2,1,7,79,1,1.7.1,26,12,14,46.15384615,,0
189,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,A2,1,7,79,1,1.7.1,26,12,14,46.15384615,,0
190,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,A2,1,7,79,1,1.7.1,26,12,14,46.15384615,,0
191,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,A2,1,7,79,1,1.7.1,26,12,14,46.15384615,,0
192,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,A2,1,7,79,1,1.7.1,26,12,14,46.15384615,,0
193,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,A2,1,7,79,1,1.7.1,26,12,14,46.15384615,,0
194,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,A2,1,7,79,1,1.7.1,26,12,14,46.15384615,,0
195,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,A2,1,7,79,1,1.7.1,26,12,14,46.15384615,,0
196,HF84,C63,Davies16xDavies18,DAxDA,Davies16,Davies18,CentralxCentral,CentralxCentral,CentralPure,J15,1,7,79,2,1.7.2,1,1,0,100,,1
197,Davies,Rm3Davies,DaviesBulk,DAxDA,Davies,Davies,CentralxCentral,CentralxCentral,CentralPure,A3,1,7,79,3,1.7.3,24,0,24,0,,0
198,Davies,Rm3Davies,DaviesBulk,DAxDA,Davies,Davies,CentralxCentral,CentralxCentral,CentralPure,A3,1,7,79,3,1.7.3,24,0,24,0,,0
199,Davies,Rm3Davies,DaviesBulk,DAxDA,Davies,Davies,CentralxCentral,CentralxCentral,CentralPure,A3,1,7,79,3,1.7.3,24,0,24,0,,0
200,Davies,Rm3Davies,DaviesBulk,DAxDA,Davies,Davies,CentralxCentral,CentralxCentral,CentralPure,A3,1,7,79,3,1.7.3,24,0,24,0,,0
201,Davies,Rm3Davies,DaviesBulk,DAxDA,Davies,Davies,CentralxCentral,CentralxCentral,CentralPure,A3,1,7,79,3,1.7.3,24,0,24,0,,0
202,Davies,Rm3Davies,DaviesBulk,DAxDA,Davies,Davies,CentralxCentral,CentralxCentral,CentralPure,A3,1,7,79,3,1.7.3,24,0,24,0,,0
203,Davies,Rm3Davies,DaviesBulk,DAxDA,Davies,Davies,CentralxCentral,CentralxCentral,CentralPure,A3,1,7,79,3,1.7.3,24,0,24,0,,0
204,Davies,Rm3Davies,DaviesBulk,DAxDA,Davies,Davies,CentralxCentral,CentralxCentral,CentralPure,A3,1,7,79,3,1.7.3,24,0,24,0,,0
205,Davies,Rm3Davies,DaviesBulk,DAxDA,Davies,Davies,CentralxCentral,CentralxCentral,CentralPure,A3,1,7,79,3,1.7.3,24,0,24,0,,0
206,Davies,Rm3Davies,DaviesBulk,DAxDA,Davies,Davies,CentralxCentral,CentralxCentral,CentralPure,A3,1,7,79,3,1.7.3,24,0,24,0,,0
207,Davies,Rm3Davies,DaviesBulk,DAxDA,Davies,Davies,CentralxCentral,CentralxCentral,CentralPure,A3,1,7,79,3,1.7.3,24,0,24,0,,0
208,Davies,Rm3Davies,DaviesBulk,DAxDA,Davies,Davies,CentralxCentral,CentralxCentral,CentralPure,A3,1,7,79,3,1.7.3,24,0,24,0,,0
209,Davies,Rm3Davies,DaviesBulk,DAxDA,Davies,Davies,CentralxCentral,CentralxCentral,CentralPure,A3,1,7,79,3,1.7.3,24,0,24,0,,0
210,Davies,Rm3Davies,DaviesBulk,DAxDA,Davies,Davies,CentralxCentral,CentralxCentral,CentralPure,A3,1,7,79,3,1.7.3,24,0,24,0,,0
211,Davies,Rm3Davies,DaviesBulk,DAxDA,Davies,Davies,CentralxCentral,CentralxCentral,CentralPure,A3,1,7,79,3,1.7.3,24,0,24,0,,0
212,Davies,Rm3Davies,DaviesBulk,DAxDA,Davies,Davies,CentralxCentral,CentralxCentral,CentralPure,A3,1,7,79,3,1.7.3,24,0,24,0,,0
213,Davies,Rm3Davies,DaviesBulk,DAxDA,Davies,Davies,CentralxCentral,CentralxCentral,CentralPure,A3,1,7,79,3,1.7.3,24,0,24,0,,0
214,Davies,Rm3Davies,DaviesBulk,DAxDA,Davies,Davies,CentralxCentral,CentralxCentral,CentralPure,A3,1,7,79,3,1.7.3,24,0,24,0,,0
215,Davies,Rm3Davies,DaviesBulk,DAxDA,Davies,Davies,CentralxCentral,CentralxCentral,CentralPure,A3,1,7,79,3,1.7.3,24,0,24,0,,0
216,Davies,Rm3Davies,DaviesBulk,DAxDA,Davies,Davies,CentralxCentral,CentralxCentral,CentralPure,A3,1,7,79,3,1.7.3,24,0,24,0,,0
217,Davies,Rm3Davies,DaviesBulk,DAxDA,Davies,Davies,CentralxCentral,CentralxCentral,CentralPure,A3,1,7,79,3,1.7.3,24,0,24,0,,0
218,Davies,Rm3Davies,DaviesBulk,DAxDA,Davies,Davies,CentralxCentral,CentralxCentral,CentralPure,A3,1,7,79,3,1.7.3,24,0,24,0,,0
219,Davies,Rm3Davies,DaviesBulk,DAxDA,Davies,Davies,CentralxCentral,CentralxCentral,CentralPure,A3,1,7,79,3,1.7.3,24,0,24,0,,0
220,Davies,Rm3Davies,DaviesBulk,DAxDA,Davies,Davies,CentralxCentral,CentralxCentral,CentralPure,A3,1,7,79,3,1.7.3,24,0,24,0,,0
221,Palms,Rm3Palms,PalmsBulk,PIxPI,Palms,Palms,CentralxCentral,CentralxCentral,CentralPure,A15,1,8,100,1,1.8.1,0,0,0,NA,remove,0
222,HF72,C85,Martin11xDavies9,MAxDA,Martin11,Davies9,NorthxCentral,Hybrid,Hybrid,B15,1,8,100,2,1.8.2,3,1,2,33.33333333,,1
223,HF72,C85,Martin11xDavies9,MAxDA,Martin11,Davies9,NorthxCentral,Hybrid,Hybrid,B15,1,8,100,2,1.8.2,3,1,2,33.33333333,,0
224,HF72,C85,Martin11xDavies9,MAxDA,Martin11,Davies9,NorthxCentral,Hybrid,Hybrid,B15,1,8,100,2,1.8.2,3,1,2,33.33333333,,0
225,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,B15,1,8,100,3,1.8.3,25,17,8,68,,1
226,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,B15,1,8,100,3,1.8.3,25,17,8,68,,1
227,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,B15,1,8,100,3,1.8.3,25,17,8,68,,1
228,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,B15,1,8,100,3,1.8.3,25,17,8,68,,1
229,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,B15,1,8,100,3,1.8.3,25,17,8,68,,1
230,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,B15,1,8,100,3,1.8.3,25,17,8,68,,1
231,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,B15,1,8,100,3,1.8.3,25,17,8,68,,1
232,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,B15,1,8,100,3,1.8.3,25,17,8,68,,1
233,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,B15,1,8,100,3,1.8.3,25,17,8,68,,1
234,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,B15,1,8,100,3,1.8.3,25,17,8,68,,1
235,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,B15,1,8,100,3,1.8.3,25,17,8,68,,1
236,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,B15,1,8,100,3,1.8.3,25,17,8,68,,1
237,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,B15,1,8,100,3,1.8.3,25,17,8,68,,1
238,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,B15,1,8,100,3,1.8.3,25,17,8,68,,1
239,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,B15,1,8,100,3,1.8.3,25,17,8,68,,1
240,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,B15,1,8,100,3,1.8.3,25,17,8,68,,1
241,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,B15,1,8,100,3,1.8.3,25,17,8,68,,1
242,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,B15,1,8,100,3,1.8.3,25,17,8,68,,0
243,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,B15,1,8,100,3,1.8.3,25,17,8,68,,0
244,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,B15,1,8,100,3,1.8.3,25,17,8,68,,0
245,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,B15,1,8,100,3,1.8.3,25,17,8,68,,0
246,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,B15,1,8,100,3,1.8.3,25,17,8,68,,0
247,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,B15,1,8,100,3,1.8.3,25,17,8,68,,0
248,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,B15,1,8,100,3,1.8.3,25,17,8,68,,0
249,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,B15,1,8,100,3,1.8.3,25,17,8,68,,0
250,Palms,Rm3Palms,PalmsBulk,PIxPI,Palms,Palms,CentralxCentral,CentralxCentral,CentralPure,A13,1,9,84,1,1.9.1,29,13,16,44.82758621,,1
251,Palms,Rm3Palms,PalmsBulk,PIxPI,Palms,Palms,CentralxCentral,CentralxCentral,CentralPure,A13,1,9,84,1,1.9.1,29,13,16,44.82758621,,1
252,Palms,Rm3Palms,PalmsBulk,PIxPI,Palms,Palms,CentralxCentral,CentralxCentral,CentralPure,A13,1,9,84,1,1.9.1,29,13,16,44.82758621,,1
253,Palms,Rm3Palms,PalmsBulk,PIxPI,Palms,Palms,CentralxCentral,CentralxCentral,CentralPure,A13,1,9,84,1,1.9.1,29,13,16,44.82758621,,1
254,Palms,Rm3Palms,PalmsBulk,PIxPI,Palms,Palms,CentralxCentral,CentralxCentral,CentralPure,A13,1,9,84,1,1.9.1,29,13,16,44.82758621,,1
255,Palms,Rm3Palms,PalmsBulk,PIxPI,Palms,Palms,CentralxCentral,CentralxCentral,CentralPure,A13,1,9,84,1,1.9.1,29,13,16,44.82758621,,1
256,Palms,Rm3Palms,PalmsBulk,PIxPI,Palms,Palms,CentralxCentral,CentralxCentral,CentralPure,A13,1,9,84,1,1.9.1,29,13,16,44.82758621,,1
257,Palms,Rm3Palms,PalmsBulk,PIxPI,Palms,Palms,CentralxCentral,CentralxCentral,CentralPure,A13,1,9,84,1,1.9.1,29,13,16,44.82758621,,1
258,Palms,Rm3Palms,PalmsBulk,PIxPI,Palms,Palms,CentralxCentral,CentralxCentral,CentralPure,A13,1,9,84,1,1.9.1,29,13,16,44.82758621,,1
259,Palms,Rm3Palms,PalmsBulk,PIxPI,Palms,Palms,CentralxCentral,CentralxCentral,CentralPure,A13,1,9,84,1,1.9.1,29,13,16,44.82758621,,1
260,Palms,Rm3Palms,PalmsBulk,PIxPI,Palms,Palms,CentralxCentral,CentralxCentral,CentralPure,A13,1,9,84,1,1.9.1,29,13,16,44.82758621,,1
261,Palms,Rm3Palms,PalmsBulk,PIxPI,Palms,Palms,CentralxCentral,CentralxCentral,CentralPure,A13,1,9,84,1,1.9.1,29,13,16,44.82758621,,1
262,Palms,Rm3Palms,PalmsBulk,PIxPI,Palms,Palms,CentralxCentral,CentralxCentral,CentralPure,A13,1,9,84,1,1.9.1,29,13,16,44.82758621,,1
263,Palms,Rm3Palms,PalmsBulk,PIxPI,Palms,Palms,CentralxCentral,CentralxCentral,CentralPure,A13,1,9,84,1,1.9.1,29,13,16,44.82758621,,0
264,Palms,Rm3Palms,PalmsBulk,PIxPI,Palms,Palms,CentralxCentral,CentralxCentral,CentralPure,A13,1,9,84,1,1.9.1,29,13,16,44.82758621,,0
265,Palms,Rm3Palms,PalmsBulk,PIxPI,Palms,Palms,CentralxCentral,CentralxCentral,CentralPure,A13,1,9,84,1,1.9.1,29,13,16,44.82758621,,0
266,Palms,Rm3Palms,PalmsBulk,PIxPI,Palms,Palms,CentralxCentral,CentralxCentral,CentralPure,A13,1,9,84,1,1.9.1,29,13,16,44.82758621,,0
267,Palms,Rm3Palms,PalmsBulk,PIxPI,Palms,Palms,CentralxCentral,CentralxCentral,CentralPure,A13,1,9,84,1,1.9.1,29,13,16,44.82758621,,0
268,Palms,Rm3Palms,PalmsBulk,PIxPI,Palms,Palms,CentralxCentral,CentralxCentral,CentralPure,A13,1,9,84,1,1.9.1,29,13,16,44.82758621,,0
269,Palms,Rm3Palms,PalmsBulk,PIxPI,Palms,Palms,CentralxCentral,CentralxCentral,CentralPure,A13,1,9,84,1,1.9.1,29,13,16,44.82758621,,0
270,Palms,Rm3Palms,PalmsBulk,PIxPI,Palms,Palms,CentralxCentral,CentralxCentral,CentralPure,A13,1,9,84,1,1.9.1,29,13,16,44.82758621,,0
271,Palms,Rm3Palms,PalmsBulk,PIxPI,Palms,Palms,CentralxCentral,CentralxCentral,CentralPure,A13,1,9,84,1,1.9.1,29,13,16,44.82758621,,0
272,Palms,Rm3Palms,PalmsBulk,PIxPI,Palms,Palms,CentralxCentral,CentralxCentral,CentralPure,A13,1,9,84,1,1.9.1,29,13,16,44.82758621,,0
273,Palms,Rm3Palms,PalmsBulk,PIxPI,Palms,Palms,CentralxCentral,CentralxCentral,CentralPure,A13,1,9,84,1,1.9.1,29,13,16,44.82758621,,0
274,Palms,Rm3Palms,PalmsBulk,PIxPI,Palms,Palms,CentralxCentral,CentralxCentral,CentralPure,A13,1,9,84,1,1.9.1,29,13,16,44.82758621,,0
275,Palms,Rm3Palms,PalmsBulk,PIxPI,Palms,Palms,CentralxCentral,CentralxCentral,CentralPure,A13,1,9,84,1,1.9.1,29,13,16,44.82758621,,0
276,Palms,Rm3Palms,PalmsBulk,PIxPI,Palms,Palms,CentralxCentral,CentralxCentral,CentralPure,A13,1,9,84,1,1.9.1,29,13,16,44.82758621,,0
277,Palms,Rm3Palms,PalmsBulk,PIxPI,Palms,Palms,CentralxCentral,CentralxCentral,CentralPure,A13,1,9,84,1,1.9.1,29,13,16,44.82758621,,0
278,Palms,Rm3Palms,PalmsBulk,PIxPI,Palms,Palms,CentralxCentral,CentralxCentral,CentralPure,A13,1,9,84,1,1.9.1,29,13,16,44.82758621,,0
279,HF62,C4,Davies17xArlington6,DAxAR,Davies17,Arlington6,CentralxCentral,CentralxCentral,CentralHybrid,A15,1,9,84,2,1.9.2,2,1,1,50,,1
280,HF62,C4,Davies17xArlington6,DAxAR,Davies17,Arlington6,CentralxCentral,CentralxCentral,CentralHybrid,A15,1,9,84,2,1.9.2,2,1,1,50,,0
281,Palms,Rm3Palms,PalmsBulk,PIxPI,Palms,Palms,CentralxCentral,CentralxCentral,CentralPure,A12,1,9,84,3,1.9.3,16,4,12,25,,1
282,Palms,Rm3Palms,PalmsBulk,PIxPI,Palms,Palms,CentralxCentral,CentralxCentral,CentralPure,A12,1,9,84,3,1.9.3,16,4,12,25,,1
283,Palms,Rm3Palms,PalmsBulk,PIxPI,Palms,Palms,CentralxCentral,CentralxCentral,CentralPure,A12,1,9,84,3,1.9.3,16,4,12,25,,1
284,Palms,Rm3Palms,PalmsBulk,PIxPI,Palms,Palms,CentralxCentral,CentralxCentral,CentralPure,A12,1,9,84,3,1.9.3,16,4,12,25,,1
285,Palms,Rm3Palms,PalmsBulk,PIxPI,Palms,Palms,CentralxCentral,CentralxCentral,CentralPure,A12,1,9,84,3,1.9.3,16,4,12,25,,0
286,Palms,Rm3Palms,PalmsBulk,PIxPI,Palms,Palms,CentralxCentral,CentralxCentral,CentralPure,A12,1,9,84,3,1.9.3,16,4,12,25,,0
287,Palms,Rm3Palms,PalmsBulk,PIxPI,Palms,Palms,CentralxCentral,CentralxCentral,CentralPure,A12,1,9,84,3,1.9.3,16,4,12,25,,0
288,Palms,Rm3Palms,PalmsBulk,PIxPI,Palms,Palms,CentralxCentral,CentralxCentral,CentralPure,A12,1,9,84,3,1.9.3,16,4,12,25,,0
289,Palms,Rm3Palms,PalmsBulk,PIxPI,Palms,Palms,CentralxCentral,CentralxCentral,CentralPure,A12,1,9,84,3,1.9.3,16,4,12,25,,0
290,Palms,Rm3Palms,PalmsBulk,PIxPI,Palms,Palms,CentralxCentral,CentralxCentral,CentralPure,A12,1,9,84,3,1.9.3,16,4,12,25,,0
291,Palms,Rm3Palms,PalmsBulk,PIxPI,Palms,Palms,CentralxCentral,CentralxCentral,CentralPure,A12,1,9,84,3,1.9.3,16,4,12,25,,0
292,Palms,Rm3Palms,PalmsBulk,PIxPI,Palms,Palms,CentralxCentral,CentralxCentral,CentralPure,A12,1,9,84,3,1.9.3,16,4,12,25,,0
293,Palms,Rm3Palms,PalmsBulk,PIxPI,Palms,Palms,CentralxCentral,CentralxCentral,CentralPure,A12,1,9,84,3,1.9.3,16,4,12,25,,0
294,Palms,Rm3Palms,PalmsBulk,PIxPI,Palms,Palms,CentralxCentral,CentralxCentral,CentralPure,A12,1,9,84,3,1.9.3,16,4,12,25,,0
295,Palms,Rm3Palms,PalmsBulk,PIxPI,Palms,Palms,CentralxCentral,CentralxCentral,CentralPure,A12,1,9,84,3,1.9.3,16,4,12,25,,0
296,Palms,Rm3Palms,PalmsBulk,PIxPI,Palms,Palms,CentralxCentral,CentralxCentral,CentralPure,A12,1,9,84,3,1.9.3,16,4,12,25,,0
297,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,A14,1,10,58,1,1.10.1,12,0,12,0,,0
298,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,A14,1,10,58,1,1.10.1,12,0,12,0,,0
299,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,A14,1,10,58,1,1.10.1,12,0,12,0,,0
300,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,A14,1,10,58,1,1.10.1,12,0,12,0,,0
301,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,A14,1,10,58,1,1.10.1,12,0,12,0,,0
302,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,A14,1,10,58,1,1.10.1,12,0,12,0,,0
303,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,A14,1,10,58,1,1.10.1,12,0,12,0,,0
304,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,A14,1,10,58,1,1.10.1,12,0,12,0,,0
305,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,A14,1,10,58,1,1.10.1,12,0,12,0,,0
306,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,A14,1,10,58,1,1.10.1,12,0,12,0,,0
307,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,A14,1,10,58,1,1.10.1,12,0,12,0,,0
308,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,A14,1,10,58,1,1.10.1,12,0,12,0,,0
309,HF62,C4,Davies17xArlington6,DAxAR,Davies17,Arlington6,CentralxCentral,CentralxCentral,CentralHybrid,A14,1,10,58,2,1.10.2,2,1,1,50,,1
310,HF62,C4,Davies17xArlington6,DAxAR,Davies17,Arlington6,CentralxCentral,CentralxCentral,CentralHybrid,A14,1,10,58,2,1.10.2,2,1,1,50,,0
311,Palms,Rm3Palms,PalmsBulk,PIxPI,Palms,Palms,CentralxCentral,CentralxCentral,CentralPure,A11,1,10,58,3,1.10.3,27,11,16,40.74074074,,1
312,Palms,Rm3Palms,PalmsBulk,PIxPI,Palms,Palms,CentralxCentral,CentralxCentral,CentralPure,A11,1,10,58,3,1.10.3,27,11,16,40.74074074,,1
313,Palms,Rm3Palms,PalmsBulk,PIxPI,Palms,Palms,CentralxCentral,CentralxCentral,CentralPure,A11,1,10,58,3,1.10.3,27,11,16,40.74074074,,1
314,Palms,Rm3Palms,PalmsBulk,PIxPI,Palms,Palms,CentralxCentral,CentralxCentral,CentralPure,A11,1,10,58,3,1.10.3,27,11,16,40.74074074,,1
